id;user_id;bar_id;challenge_type_id;time_ms;video_url;status;created_at;video_start_ms;chug_start_ms;chug_end_ms;video_end_ms;visibility;video_status;user_lat;user_lng
b4e4c740-45fd-4518-92b0-03b3444658e4;e0b8d233-006e-4a1d-94c7-6e42814c6159;787cffb3-93b5-4d20-a26e-e5c593ef1de4;4a5e7a4e-441a-40ee-9540-89c4979bd658;7733;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/e0b8d233-006e-4a1d-94c7-6e42814c6159/1772317252118.mp4;approved;2026-02-28 22:20:51.719499+00;0;0;7733;7733;private;uploaded;;
253967d9-9b0a-4542-9911-2893c5259c56;e0b8d233-006e-4a1d-94c7-6e42814c6159;787cffb3-93b5-4d20-a26e-e5c593ef1de4;4a5e7a4e-441a-40ee-9540-89c4979bd658;4523;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/e0b8d233-006e-4a1d-94c7-6e42814c6159/1772317389435.mp4;approved;2026-02-28 22:23:08.898715+00;0;0;4523;4523;public;uploaded;;
dc269896-7029-4189-9622-339e8e3494e9;97ec0f99-40f1-4ef2-be4f-a2588ce25bb2;2e17fafa-0a12-4c29-b772-86e54ad53c75;4a5e7a4e-441a-40ee-9540-89c4979bd658;6052;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/97ec0f99-40f1-4ef2-be4f-a2588ce25bb2/1772317708587.mp4;approved;2026-02-28 22:28:28.176741+00;0;0;6052;6052;public;uploaded;;
6f7ff35f-b0f9-4ec4-b281-1bcd05085223;3ce4e177-828e-4f87-8733-250fd5ef8d64;585de00a-7c3b-4988-8633-1b72b3fb0faf;4a5e7a4e-441a-40ee-9540-89c4979bd658;8753;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/3ce4e177-828e-4f87-8733-250fd5ef8d64/1772747369186.mp4;approved;2026-03-05 21:49:28.891603+00;0;0;8753;8753;public;uploaded;;
bd1aee3f-cb60-46b1-a1c1-8a22097d2281;2398d665-6ad8-4dcc-bacd-5e4a1105d663;1a7f9d9d-7080-4a72-ac40-e8b602c25594;4a5e7a4e-441a-40ee-9540-89c4979bd658;5497;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/2398d665-6ad8-4dcc-bacd-5e4a1105d663/1772303315193.mp4;approved;2026-02-28 18:28:34.71135+00;0;0;5497;5497;public;uploaded;;
38869e6e-18bd-4d65-8f72-522ae82c7813;86865496-7375-480d-a2b6-7900c6c928e4;36e70aa8-1a8b-422a-a610-1d9b088ca310;4a5e7a4e-441a-40ee-9540-89c4979bd658;12893;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/86865496-7375-480d-a2b6-7900c6c928e4/1772317838765.mp4;approved;2026-02-28 22:30:38.151811+00;0;0;12893;12893;public;uploaded;;
7cf617ea-471e-45b8-b271-28a65bb507f1;8b6fdce6-2a74-428b-a1f6-2df720dc346b;a67187a1-8bb0-4e36-9c7c-c6a651517055;4a5e7a4e-441a-40ee-9540-89c4979bd658;3625;;rejected;2026-03-01 00:02:45.518528+00;0;0;3625;3625;public;uploading;;
95f9c495-364b-4a83-8d1d-0b3fb4b1c1f7;209d1471-2ae3-4971-8351-9ca826a6105f;24668b2a-b691-4203-ad69-57b93d3eab21;4a5e7a4e-441a-40ee-9540-89c4979bd658;6106;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/209d1471-2ae3-4971-8351-9ca826a6105f/1772831088674.mp4;approved;2026-03-06 21:04:48.046061+00;0;0;6106;6106;public;uploaded;;
31cf7f3c-3b55-415e-b7de-f69a4c02cde4;3003cda1-2999-419b-a7e8-94a63e307e51;d97b2f38-7857-4a51-a861-6924d97cd876;4a5e7a4e-441a-40ee-9540-89c4979bd658;9529;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/3003cda1-2999-419b-a7e8-94a63e307e51/1772785772398.mp4;rejected;2026-03-06 08:29:32.117409+00;0;0;9529;9529;public;uploaded;;
50305e27-5182-4716-856e-15afc186a6b9;3003cda1-2999-419b-a7e8-94a63e307e51;d97b2f38-7857-4a51-a861-6924d97cd876;4a5e7a4e-441a-40ee-9540-89c4979bd658;9529;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/3003cda1-2999-419b-a7e8-94a63e307e51/1772785786071.mp4;rejected;2026-03-06 08:29:45.713868+00;0;0;9529;9529;public;uploaded;;
054c253a-b374-42c8-a9de-194f812da508;610d6aff-70fd-43cb-a9a9-f2cf9f21a54b;ef66b781-69b9-4871-aa25-e488e2c1f03b;4a5e7a4e-441a-40ee-9540-89c4979bd658;3037;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/610d6aff-70fd-43cb-a9a9-f2cf9f21a54b/1772657056224.mp4;approved;2026-03-04 20:44:15.729041+00;0;0;3037;3037;public;uploaded;;
e44b16e5-d293-4d99-8c9d-548d21714629;3003cda1-2999-419b-a7e8-94a63e307e51;124ad23d-8500-4702-8994-133f6a065b8b;4a5e7a4e-441a-40ee-9540-89c4979bd658;8081;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/3003cda1-2999-419b-a7e8-94a63e307e51/1772699323866.mp4;rejected;2026-03-05 08:28:43.504994+00;0;0;8081;8081;private;uploaded;;
b5b22885-7a27-4ff8-b7bd-3a18c5b71372;3003cda1-2999-419b-a7e8-94a63e307e51;09067adf-9038-4a45-9ab8-22b6d18ce7ea;4a5e7a4e-441a-40ee-9540-89c4979bd658;14983;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/3003cda1-2999-419b-a7e8-94a63e307e51/1772663197247.mp4;rejected;2026-03-04 22:26:36.860703+00;0;0;14983;14983;private;uploaded;;
2266203c-d5c1-46ec-8988-c498a6d6f71e;c5f1411b-f6d9-4a7c-a6c7-8eb2d85e33a6;44aa2fd8-25e4-41dd-aec2-19b58b3b2f4a;4a5e7a4e-441a-40ee-9540-89c4979bd658;4899;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/c5f1411b-f6d9-4a7c-a6c7-8eb2d85e33a6/1772853076185.mp4;rejected;2026-03-07 03:11:15.466127+00;0;0;4899;4899;public;uploaded;;
cd84955d-85ba-44d4-9473-ad64ac33623d;3003cda1-2999-419b-a7e8-94a63e307e51;d62f44b0-e16e-48eb-a5f0-1d1c55a92648;4a5e7a4e-441a-40ee-9540-89c4979bd658;12699;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/3003cda1-2999-419b-a7e8-94a63e307e51/1772789742050.mp4;rejected;2026-03-06 09:35:41.737715+00;0;0;12699;12699;private;uploaded;;
3cddbea6-9259-42bc-9fce-03834d92078f;3ce4e177-828e-4f87-8733-250fd5ef8d64;d9e7f901-4f96-4d5d-af5f-9e62caa14d5b;4a5e7a4e-441a-40ee-9540-89c4979bd658;6991;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/3ce4e177-828e-4f87-8733-250fd5ef8d64/1772740544219.mp4;approved;2026-03-05 19:55:43.86152+00;0;0;6991;6991;public;uploaded;;
9615ffba-051b-4452-a38b-116978371abe;3ce4e177-828e-4f87-8733-250fd5ef8d64;48164fd8-5f10-462e-a030-a6397e45d932;4a5e7a4e-441a-40ee-9540-89c4979bd658;6081;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/3ce4e177-828e-4f87-8733-250fd5ef8d64/1772747131291.mp4;approved;2026-03-05 21:45:30.770776+00;0;0;6081;6081;public;uploaded;;
6d43d184-e66e-4d1a-a6d5-38d902985d79;3ce4e177-828e-4f87-8733-250fd5ef8d64;585de00a-7c3b-4988-8633-1b72b3fb0faf;4a5e7a4e-441a-40ee-9540-89c4979bd658;4379;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/3ce4e177-828e-4f87-8733-250fd5ef8d64/1772747253942.mp4;approved;2026-03-05 21:47:33.531109+00;0;0;4379;4379;public;uploaded;;
b02b38f5-4460-43b3-914c-8ca60c04fa37;47e04c8d-63d0-4980-b6f7-bd8353cde32a;47436a86-f507-4cb1-b517-47e7b1c4b6a7;4a5e7a4e-441a-40ee-9540-89c4979bd658;5988;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/47e04c8d-63d0-4980-b6f7-bd8353cde32a/1772832894285.mp4;approved;2026-03-06 21:34:53.826418+00;0;0;5988;5988;public;uploaded;;
8b803b90-3e29-473b-a01c-91b759b0c47e;209d1471-2ae3-4971-8351-9ca826a6105f;24668b2a-b691-4203-ad69-57b93d3eab21;4a5e7a4e-441a-40ee-9540-89c4979bd658;5323;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/209d1471-2ae3-4971-8351-9ca826a6105f/1772836492418.mp4;approved;2026-03-06 22:34:52.012823+00;0;0;5323;5323;public;uploaded;;
19c2c6cb-adfb-4134-a0bf-abdae6642e56;209d1471-2ae3-4971-8351-9ca826a6105f;24668b2a-b691-4203-ad69-57b93d3eab21;4a5e7a4e-441a-40ee-9540-89c4979bd658;4075;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/209d1471-2ae3-4971-8351-9ca826a6105f/1772829443294.mp4;rejected;2026-03-06 20:37:22.789459+00;0;0;4075;4075;public;uploaded;;
2d3dc149-f377-4fe3-b12d-693e83bfd166;209d1471-2ae3-4971-8351-9ca826a6105f;24668b2a-b691-4203-ad69-57b93d3eab21;4a5e7a4e-441a-40ee-9540-89c4979bd658;5608;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/209d1471-2ae3-4971-8351-9ca826a6105f/1772831014547.mp4;approved;2026-03-06 21:03:34.07714+00;0;0;5608;5608;public;uploaded;;
4e57b1ea-02ff-4abd-a65c-dfe39cec4264;8d84455b-fc85-4781-a3a3-074be722fdb6;dc1eda7b-bf4c-4c80-abab-f0af8a1d520b;4a5e7a4e-441a-40ee-9540-89c4979bd658;4368;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/8d84455b-fc85-4781-a3a3-074be722fdb6/1772837371279.mp4;rejected;2026-03-06 22:49:30.97015+00;0;0;4368;4368;public;uploaded;;
d1473c44-eed4-4189-908e-ca4cd7acc923;209d1471-2ae3-4971-8351-9ca826a6105f;bc3a8d8a-b78e-4e25-aefa-c24a8d8fef40;4a5e7a4e-441a-40ee-9540-89c4979bd658;5161;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/209d1471-2ae3-4971-8351-9ca826a6105f/1772844922134.mp4;approved;2026-03-07 00:55:21.491845+00;0;0;5161;5161;public;uploaded;;
e6235076-2161-4666-83d5-605222d98b73;209d1471-2ae3-4971-8351-9ca826a6105f;dfd73500-93f1-4c0a-8fa9-f175d3289ae5;4a5e7a4e-441a-40ee-9540-89c4979bd658;4409;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/209d1471-2ae3-4971-8351-9ca826a6105f/1772844988581.mp4;approved;2026-03-07 00:56:28.184667+00;0;0;4409;4409;public;uploaded;;
fc688f01-247c-4eef-bf16-474e05ff5468;209d1471-2ae3-4971-8351-9ca826a6105f;dfd73500-93f1-4c0a-8fa9-f175d3289ae5;4a5e7a4e-441a-40ee-9540-89c4979bd658;5262;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/209d1471-2ae3-4971-8351-9ca826a6105f/1772845029432.mp4;approved;2026-03-07 00:57:09.155452+00;0;0;5262;5262;public;uploaded;;
f9a4025b-7ee9-41c2-b748-16ff7bb8913e;8b6fdce6-2a74-428b-a1f6-2df720dc346b;17a44990-631a-44fa-83a0-06a757031ab0;4a5e7a4e-441a-40ee-9540-89c4979bd658;3153;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/8b6fdce6-2a74-428b-a1f6-2df720dc346b/1772849935174.mp4;approved;2026-03-07 02:18:54.562449+00;0;0;3153;3153;public;uploaded;;
66b604eb-f0a4-4a91-938a-f23aa215693a;8b6fdce6-2a74-428b-a1f6-2df720dc346b;17a44990-631a-44fa-83a0-06a757031ab0;4a5e7a4e-441a-40ee-9540-89c4979bd658;3021;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/8b6fdce6-2a74-428b-a1f6-2df720dc346b/1772850741709.mp4;approved;2026-03-07 02:32:21.055392+00;0;0;3021;3021;public;uploaded;;
2055d68b-0c3f-4f48-9af9-fc39cc0f9902;8b6fdce6-2a74-428b-a1f6-2df720dc346b;17a44990-631a-44fa-83a0-06a757031ab0;4a5e7a4e-441a-40ee-9540-89c4979bd658;2382;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/8b6fdce6-2a74-428b-a1f6-2df720dc346b/1772851342806.mp4;approved;2026-03-07 02:42:22.344165+00;0;0;2382;2382;public;uploaded;;
20c5c8eb-6ae7-4a96-8085-b5add8d4a48d;8b6fdce6-2a74-428b-a1f6-2df720dc346b;17a44990-631a-44fa-83a0-06a757031ab0;4a5e7a4e-441a-40ee-9540-89c4979bd658;2579;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/8b6fdce6-2a74-428b-a1f6-2df720dc346b/1772852568489.mp4;approved;2026-03-07 03:02:47.984902+00;0;0;2579;2579;public;uploaded;;
fae2b8e7-a3d4-4d8d-b72a-0899dd4f2c36;98a87aee-c242-4ac4-9a21-4da05bfe3269;fed4da96-6d05-4c66-8ca5-654d03b1d96d;4a5e7a4e-441a-40ee-9540-89c4979bd658;4282;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/98a87aee-c242-4ac4-9a21-4da05bfe3269/1772890168580.mp4;approved;2026-03-07 13:29:28.065205+00;0;0;4282;4282;public;uploaded;;
7766caec-2bae-4c22-9446-8b0c2a57f44e;8d84455b-fc85-4781-a3a3-074be722fdb6;dc1eda7b-bf4c-4c80-abab-f0af8a1d520b;4a5e7a4e-441a-40ee-9540-89c4979bd658;5169;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/8d84455b-fc85-4781-a3a3-074be722fdb6/1772837340290.mp4;rejected;2026-03-06 22:48:59.780138+00;0;0;5169;5169;public;uploaded;;
331acc02-a381-48f6-87bf-25dcfc50dd0c;139190ce-4418-445f-97a7-74b2ab5f522b;8c0c5cdd-8194-4cb3-88c6-7c937d2dbd10;4a5e7a4e-441a-40ee-9540-89c4979bd658;3671;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/139190ce-4418-445f-97a7-74b2ab5f522b/1772900318209.mp4;approved;2026-03-07 16:18:37.613017+00;0;0;3671;3671;public;uploaded;;
a9208df9-b962-4fd2-b0a3-86cba4052b58;901f7acb-3961-42d7-9509-6dd45ae08d0c;567cb77a-8298-44d8-b09d-3bbdb91690de;4a5e7a4e-441a-40ee-9540-89c4979bd658;3686;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/901f7acb-3961-42d7-9509-6dd45ae08d0c/1773005467492.mp4;rejected;2026-03-08 21:31:06.780973+00;0;0;3686;3686;public;uploaded;;
edfc03b0-6f30-43ef-bf3c-b9557f043719;901f7acb-3961-42d7-9509-6dd45ae08d0c;567cb77a-8298-44d8-b09d-3bbdb91690de;4a5e7a4e-441a-40ee-9540-89c4979bd658;5524;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/901f7acb-3961-42d7-9509-6dd45ae08d0c/1773005753041.mp4;rejected;2026-03-08 21:35:52.644618+00;0;0;5524;5524;public;uploaded;;
2d6e21a2-cf47-403c-97b9-36691a4ef9d0;bd763094-34b8-43e0-9ec9-0791b0d30cd9;69d7fa81-0cd8-41d0-a0e0-ff7fadc83e03;4a5e7a4e-441a-40ee-9540-89c4979bd658;6757;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/bd763094-34b8-43e0-9ec9-0791b0d30cd9/1772903858138.mp4;approved;2026-03-07 17:17:39.155104+00;0;0;6757;6757;public;uploaded;;
6e25ccb8-b9e7-47fa-8c0a-20db75ca7c6b;bd763094-34b8-43e0-9ec9-0791b0d30cd9;676c6638-8992-4e1d-bd7c-98bdbf310a05;4a5e7a4e-441a-40ee-9540-89c4979bd658;6921;;rejected;2026-03-07 18:20:31.846668+00;0;0;6921;6921;public;uploading;;
8b7030ef-6ecd-4406-84f5-6afa76eaa9b6;57256968-b3b7-4552-8476-54ce1c0baaf3;940d992d-34fe-4162-8ec6-d57b36a5f1a2;4a5e7a4e-441a-40ee-9540-89c4979bd658;4090;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/57256968-b3b7-4552-8476-54ce1c0baaf3/1772907353212.mp4;rejected;2026-03-07 18:15:52.856708+00;0;0;4090;4090;public;uploaded;;
dd021af5-86e0-4922-8567-d20e9bd0f99a;57256968-b3b7-4552-8476-54ce1c0baaf3;940d992d-34fe-4162-8ec6-d57b36a5f1a2;4a5e7a4e-441a-40ee-9540-89c4979bd658;4377;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/57256968-b3b7-4552-8476-54ce1c0baaf3/1772907246914.mp4;rejected;2026-03-07 18:14:06.520963+00;0;0;4377;4377;public;uploaded;;
95cbd1f7-828a-45f4-a135-a1e1e4985804;d69e6266-469b-4b99-911d-026e2141a576;13df6f9c-c7b7-49ef-bb58-c78bde53bd87;4a5e7a4e-441a-40ee-9540-89c4979bd658;4260;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/d69e6266-469b-4b99-911d-026e2141a576/1773097034133.mp4;unverified;2026-03-09 22:57:13.564074+00;0;0;4260;4260;public;uploaded;;
13a3b272-d7d0-4ae5-89aa-e24ab1551eca;4477f546-1937-4854-b8d9-a15f40f5ac4e;995caf52-8539-4ee7-9ca1-be61d27731ae;4a5e7a4e-441a-40ee-9540-89c4979bd658;5108;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/4477f546-1937-4854-b8d9-a15f40f5ac4e/1772990137891.mp4;unverified;2026-03-08 17:15:37.273621+00;0;0;5108;5108;public;uploaded;;
6e95feec-0a27-4ab3-b998-474e253c1475;4477f546-1937-4854-b8d9-a15f40f5ac4e;995caf52-8539-4ee7-9ca1-be61d27731ae;4a5e7a4e-441a-40ee-9540-89c4979bd658;3076;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/4477f546-1937-4854-b8d9-a15f40f5ac4e/1772990354833.mp4;unverified;2026-03-08 17:19:14.51554+00;0;0;3076;3076;public;uploaded;;
410f5c1f-98ca-4904-90ac-23e06bda8848;4477f546-1937-4854-b8d9-a15f40f5ac4e;995caf52-8539-4ee7-9ca1-be61d27731ae;4a5e7a4e-441a-40ee-9540-89c4979bd658;4099;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/4477f546-1937-4854-b8d9-a15f40f5ac4e/1772990230847.mp4;approved;2026-03-08 17:17:10.385257+00;0;0;4099;4099;public;uploaded;;
6dc4f35c-9680-4437-9a23-11c2a1274c93;4477f546-1937-4854-b8d9-a15f40f5ac4e;995caf52-8539-4ee7-9ca1-be61d27731ae;4a5e7a4e-441a-40ee-9540-89c4979bd658;2909;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/4477f546-1937-4854-b8d9-a15f40f5ac4e/1772990292304.mp4;unverified;2026-03-08 17:18:11.946947+00;0;0;2909;2909;public;uploaded;;
a08252e4-600b-4af0-9487-2c62e7252f84;4477f546-1937-4854-b8d9-a15f40f5ac4e;995caf52-8539-4ee7-9ca1-be61d27731ae;4a5e7a4e-441a-40ee-9540-89c4979bd658;3803;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/4477f546-1937-4854-b8d9-a15f40f5ac4e/1772990567741.mp4;unverified;2026-03-08 17:22:47.312832+00;0;0;3803;3803;public;uploaded;;
fceffe8c-535f-4064-92d7-90dc30b92883;b71c0d6b-3652-4291-ae97-88fd15493bb9;cb00257c-6ea1-4d8a-a91d-1d3adc845a04;4a5e7a4e-441a-40ee-9540-89c4979bd658;3760;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/b71c0d6b-3652-4291-ae97-88fd15493bb9/1773353147674.mp4;approved;2026-03-12 22:05:47.006052+00;0;0;3760;3760;public;uploaded;;
69c6c8d4-db93-4558-8b26-c73bf6ac206b;901f7acb-3961-42d7-9509-6dd45ae08d0c;567cb77a-8298-44d8-b09d-3bbdb91690de;4a5e7a4e-441a-40ee-9540-89c4979bd658;4092;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/901f7acb-3961-42d7-9509-6dd45ae08d0c/1773005838128.mp4;rejected;2026-03-08 21:37:17.604684+00;0;0;4092;4092;public;uploaded;;
c1c18529-6e7e-41b5-b17d-1fca76adbb7e;209d1471-2ae3-4971-8351-9ca826a6105f;afcf1725-9f8d-4b89-af24-4acdba59be88;4a5e7a4e-441a-40ee-9540-89c4979bd658;3200;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/209d1471-2ae3-4971-8351-9ca826a6105f/1773083164896.mp4;approved;2026-03-09 19:06:04.496271+00;0;0;3200;3200;private;uploaded;;
484bc3ac-3579-4d68-b0e8-ea8921a378f0;22edd5ae-c919-4338-8f2e-34d8016d86ea;822ace84-bb99-4030-a258-41e37fbe2c71;4a5e7a4e-441a-40ee-9540-89c4979bd658;3156;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/22edd5ae-c919-4338-8f2e-34d8016d86ea/1773347577641.mp4;approved;2026-03-12 20:32:57.190312+00;0;0;3156;3156;public;uploaded;;
929d6035-3da8-45b4-ab09-55f14375f1fe;22edd5ae-c919-4338-8f2e-34d8016d86ea;d46fc256-9a03-42e0-af4c-dfe0b92447f2;4a5e7a4e-441a-40ee-9540-89c4979bd658;8149;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/22edd5ae-c919-4338-8f2e-34d8016d86ea/1773398387746.mp4;rejected;2026-03-13 10:39:47.183819+00;0;0;8149;8149;public;uploaded;;
23d29105-f4fd-4d2c-b17f-bdd9c379a27f;22edd5ae-c919-4338-8f2e-34d8016d86ea;d46fc256-9a03-42e0-af4c-dfe0b92447f2;4a5e7a4e-441a-40ee-9540-89c4979bd658;4382;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/22edd5ae-c919-4338-8f2e-34d8016d86ea/1773398028521.mp4;rejected;2026-03-13 10:33:48.018949+00;0;0;4382;4382;public;uploaded;;
54b567e4-2395-4181-8a65-e4a78a99a415;22edd5ae-c919-4338-8f2e-34d8016d86ea;d46fc256-9a03-42e0-af4c-dfe0b92447f2;4a5e7a4e-441a-40ee-9540-89c4979bd658;13744;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/22edd5ae-c919-4338-8f2e-34d8016d86ea/1773398219807.mp4;rejected;2026-03-13 10:36:59.291264+00;0;0;13744;13744;public;uploaded;;
c365130c-4d8a-444e-8130-36b4a43a0fa6;22edd5ae-c919-4338-8f2e-34d8016d86ea;6fdbff3e-88b9-4142-81f6-377c72cebbb8;4a5e7a4e-441a-40ee-9540-89c4979bd658;4702;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/22edd5ae-c919-4338-8f2e-34d8016d86ea/1773398500899.mp4;rejected;2026-03-13 10:41:40.4366+00;0;0;4702;4702;public;uploaded;;
c9496a4d-6f88-4e07-b19e-93f13e6bdd91;22edd5ae-c919-4338-8f2e-34d8016d86ea;d46fc256-9a03-42e0-af4c-dfe0b92447f2;4a5e7a4e-441a-40ee-9540-89c4979bd658;12928;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/22edd5ae-c919-4338-8f2e-34d8016d86ea/1773399119040.mp4;rejected;2026-03-13 10:51:58.638954+00;0;0;12928;12928;public;uploaded;;
4aa7c843-566b-49bb-a5a5-cb41476d6fd2;22edd5ae-c919-4338-8f2e-34d8016d86ea;d46fc256-9a03-42e0-af4c-dfe0b92447f2;4a5e7a4e-441a-40ee-9540-89c4979bd658;5288;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/22edd5ae-c919-4338-8f2e-34d8016d86ea/1773399180394.mp4;rejected;2026-03-13 10:52:59.992879+00;0;0;5288;5288;public;uploaded;;
3310d190-3e26-4dec-a127-f8bde4030594;4477f546-1937-4854-b8d9-a15f40f5ac4e;cdefddd6-6321-4ea4-8ea1-d00d1412de2e;4a5e7a4e-441a-40ee-9540-89c4979bd658;3224;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/4477f546-1937-4854-b8d9-a15f40f5ac4e/1772991553824.mp4;unverified;2026-03-08 17:39:13.421149+00;0;0;3224;3224;public;uploaded;;
86704b5c-a499-4cd7-806c-7e980b8b8807;4477f546-1937-4854-b8d9-a15f40f5ac4e;9057f96c-1b0a-4339-b4d5-58f3fa7b461b;4a5e7a4e-441a-40ee-9540-89c4979bd658;2890;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/4477f546-1937-4854-b8d9-a15f40f5ac4e/1773431822807.mp4;unverified;2026-03-13 19:57:02.393106+00;0;0;2890;2890;public;uploaded;;
0ea430f8-7a0b-4593-b29c-f011d5784f00;6fb221d6-d7ff-4862-a177-40cb04aefba8;60eff46d-c7a4-477f-b027-758e81325cdd;4a5e7a4e-441a-40ee-9540-89c4979bd658;7328;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/6fb221d6-d7ff-4862-a177-40cb04aefba8/1773412428400.mp4;unverified;2026-03-13 14:33:47.862658+00;0;0;7328;7328;public;uploaded;;
74c39e35-9565-4779-a394-03df667dc356;80f7cd6d-8b38-491c-b07e-be44892d39c9;13ac07e2-5b9a-4b7b-892c-6c91f3f47d5d;4a5e7a4e-441a-40ee-9540-89c4979bd658;5382;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/80f7cd6d-8b38-491c-b07e-be44892d39c9/1773423898272.mp4;approved;2026-03-13 17:44:57.570832+00;0;0;5382;5382;public;uploaded;;
50ba38c6-f37d-41ee-bb65-ebe48747a996;ee1c72a0-e3e4-4d51-bbe9-69343259d8a1;014de015-4ca0-4cfb-b100-80c9205d45b0;4a5e7a4e-441a-40ee-9540-89c4979bd658;6916;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/ee1c72a0-e3e4-4d51-bbe9-69343259d8a1/1773617666384.mp4;approved;2026-03-15 23:34:25.969297+00;0;0;6916;6916;public;uploaded;;
970f611c-ac76-4f3d-81eb-478f91108610;837f6492-45cc-4ad4-9bfd-ccfff1605904;d0269c97-8894-4be3-8f75-52ff6cca8ba1;371140a5-8ce5-4037-8adb-8f35362771d4;8957;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/837f6492-45cc-4ad4-9bfd-ccfff1605904/1773436355856.mp4;approved;2026-03-13 21:12:35.366629+00;0;0;8957;8957;public;uploaded;;
38585cda-05e5-49d3-8871-09446c80113d;95e228db-c040-45ea-8d39-61f6753ba6ae;865359c3-5559-40b0-bd6b-20aa1a7555a5;4a5e7a4e-441a-40ee-9540-89c4979bd658;9495;https://bvxwgfnnqrjdbstigmek.supabase.co/storage/v1/object/public/videos/95e228db-c040-45ea-8d39-61f6753ba6ae/1773616678359.mp4;approved;2026-03-15 23:17:57.820588+00;0;0;9495;9495;public;uploaded;;
